firm,discipline,family,region,horizon,status,name,description,risk_budget,data_dependencies,engine,params,owner,created_at,updated_at,id
Citadel,Quant,Trend/Carry,Global,Swing,research,US Stat-Arb: Overnight Reversal #122,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0122
Citadel,Commodities,Energy & Power,Global,Swing,research,EU Stat-Arb: Close-to-Open #123,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0123
Citadel,Credit,CDS Basis,Global,Swing,research,Japan Auction Gap Fade #124,Commodity curve relative value.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0124
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #125,Cross-asset factor strategy.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0125
Citadel,Macro,Rates & Basis,Global,Swing,research,ADR vs Local Dual-Listing #126,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0126
Citadel,Quant,Ensemble ML,Global,Swing,research,WTI Calendar Spread #127,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0127
Citadel,Commodities,Metals,Global,Swing,research,Brent-WTI Arb #128,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0128
Citadel,Credit,IG/HY RV,Global,Swing,research,Henry Hub Seasonal Storage #129,Credit relative value model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0129
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #130,Commodity curve relative value.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0130
Citadel,Macro,FX,Global,Swing,research,Gold vs Real Rates #131,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0131
Citadel,Quant,Vol Premia,Global,Swing,research,Copper vs China PMI #132,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0132
Citadel,Commodities,Agriculture,Global,Swing,research,HY vs IG Compression #133,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0133
Citadel,Credit,Structured,Global,Swing,research,Loans vs Bonds Arb #134,ETF NAV dislocation model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0134
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #135,Credit relative value model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0135
Citadel,Macro,Cross-Asset,Global,Swing,research,Var Risk Premium (Index) #136,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0136
Citadel,Quant,Trend/Carry,Global,Swing,research,Skew Risk Premium #137,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0137
Citadel,Commodities,Energy & Power,Global,Swing,research,Cross-Asset Trend 12M #138,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0138
Citadel,Credit,CDS Basis,Global,Swing,research,Cross-Asset Carry Composite #139,Concrete stat-arb microstructure model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0139
Citadel,Equities,Stat-Arb,Global,Intraday,research,Ensemble ML Residual Alpha #140,ETF NAV dislocation model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0140
Citadel,Macro,Rates & Basis,Global,Swing,research,US Stat-Arb: Mean Reversion #141,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0141
Citadel,Quant,Ensemble ML,Global,Swing,research,US Stat-Arb: Overnight Reversal #142,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0142
Citadel,Commodities,Metals,Global,Swing,research,EU Stat-Arb: Close-to-Open #143,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0143
Citadel,Credit,IG/HY RV,Global,Swing,research,Japan Auction Gap Fade #144,Systematic volatility premia.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0144
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #145,Concrete stat-arb microstructure model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0145
Citadel,Macro,FX,Global,Swing,research,ADR vs Local Dual-Listing #146,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0146
Citadel,Quant,Vol Premia,Global,Swing,research,WTI Calendar Spread #147,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0147
Citadel,Commodities,Agriculture,Global,Swing,research,Brent-WTI Arb #148,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0148
Citadel,Credit,Structured,Global,Swing,research,Henry Hub Seasonal Storage #149,Cross-asset factor strategy.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0149
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #150,Systematic volatility premia.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0150
Citadel,Macro,Cross-Asset,Global,Swing,research,Gold vs Real Rates #151,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0151
Citadel,Quant,Trend/Carry,Global,Swing,research,Copper vs China PMI #152,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0152
Citadel,Commodities,Energy & Power,Global,Swing,research,HY vs IG Compression #153,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0153
Citadel,Credit,CDS Basis,Global,Swing,research,Loans vs Bonds Arb #154,Commodity curve relative value.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0154
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #155,Cross-asset factor strategy.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0155
Citadel,Macro,Rates & Basis,Global,Swing,research,Var Risk Premium (Index) #156,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0156
Citadel,Quant,Ensemble ML,Global,Swing,research,Skew Risk Premium #157,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0157
Citadel,Commodities,Metals,Global,Swing,research,Cross-Asset Trend 12M #158,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0158
Citadel,Credit,IG/HY RV,Global,Swing,research,Cross-Asset Carry Composite #159,Credit relative value model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0159
Citadel,Equities,Stat-Arb,Global,Intraday,research,Ensemble ML Residual Alpha #160,Commodity curve relative value.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0160
Citadel,Macro,FX,Global,Swing,research,US Stat-Arb: Mean Reversion #161,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0161
Citadel,Quant,Vol Premia,Global,Swing,research,US Stat-Arb: Overnight Reversal #162,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0162
Citadel,Commodities,Agriculture,Global,Swing,research,EU Stat-Arb: Close-to-Open #163,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0163
Citadel,Credit,Structured,Global,Swing,research,Japan Auction Gap Fade #164,ETF NAV dislocation model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0164
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #165,Credit relative value model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0165
Citadel,Macro,Cross-Asset,Global,Swing,research,ADR vs Local Dual-Listing #166,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0166
Citadel,Quant,Trend/Carry,Global,Swing,research,WTI Calendar Spread #167,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0167
Citadel,Commodities,Energy & Power,Global,Swing,research,Brent-WTI Arb #168,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0168
Citadel,Credit,CDS Basis,Global,Swing,research,Henry Hub Seasonal Storage #169,Concrete stat-arb microstructure model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0169
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #170,ETF NAV dislocation model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0170
Citadel,Macro,Rates & Basis,Global,Swing,research,Gold vs Real Rates #171,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0171
Citadel,Quant,Ensemble ML,Global,Swing,research,Copper vs China PMI #172,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0172
Citadel,Commodities,Metals,Global,Swing,research,HY vs IG Compression #173,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0173
Citadel,Credit,IG/HY RV,Global,Swing,research,Loans vs Bonds Arb #174,Systematic volatility premia.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0174
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #175,Concrete stat-arb microstructure model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0175
Citadel,Macro,FX,Global,Swing,research,Var Risk Premium (Index) #176,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0176
Citadel,Quant,Vol Premia,Global,Swing,research,Skew Risk Premium #177,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0177
Citadel,Commodities,Agriculture,Global,Swing,research,Cross-Asset Trend 12M #178,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0178
Citadel,Credit,Structured,Global,Swing,research,Cross-Asset Carry Composite #179,Cross-asset factor strategy.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0179
Citadel,Equities,Stat-Arb,Global,Intraday,research,Ensemble ML Residual Alpha #180,Systematic volatility premia.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0180
Citadel,Macro,Cross-Asset,Global,Swing,research,US Stat-Arb: Mean Reversion #181,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0181
Citadel,Quant,Trend/Carry,Global,Swing,research,US Stat-Arb: Overnight Reversal #182,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0182
Citadel,Commodities,Energy & Power,Global,Swing,research,EU Stat-Arb: Close-to-Open #183,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0183
Citadel,Credit,CDS Basis,Global,Swing,research,Japan Auction Gap Fade #184,Commodity curve relative value.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0184
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #185,Cross-asset factor strategy.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0185
Citadel,Macro,Rates & Basis,Global,Swing,research,ADR vs Local Dual-Listing #186,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0186
Citadel,Quant,Ensemble ML,Global,Swing,research,WTI Calendar Spread #187,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0187
Citadel,Commodities,Metals,Global,Swing,research,Brent-WTI Arb #188,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0188
Citadel,Credit,IG/HY RV,Global,Swing,research,Henry Hub Seasonal Storage #189,Credit relative value model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0189
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #190,Commodity curve relative value.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0190
Citadel,Macro,FX,Global,Swing,research,Gold vs Real Rates #191,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0191
Citadel,Quant,Vol Premia,Global,Swing,research,Copper vs China PMI #192,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0192
Citadel,Commodities,Agriculture,Global,Swing,research,HY vs IG Compression #193,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0193
Citadel,Credit,Structured,Global,Swing,research,Loans vs Bonds Arb #194,ETF NAV dislocation model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0194
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #195,Credit relative value model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0195
Citadel,Macro,Cross-Asset,Global,Swing,research,Var Risk Premium (Index) #196,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0196
Citadel,Quant,Trend/Carry,Global,Swing,research,Skew Risk Premium #197,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0197
Citadel,Commodities,Energy & Power,Global,Swing,research,Cross-Asset Trend 12M #198,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0198
Citadel,Credit,CDS Basis,Global,Swing,research,Cross-Asset Carry Composite #199,Concrete stat-arb microstructure model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0199
Citadel,Equities,Stat-Arb,Global,Intraday,research,Ensemble ML Residual Alpha #200,ETF NAV dislocation model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0200
Citadel,Macro,Rates & Basis,Global,Swing,research,US Stat-Arb: Mean Reversion #201,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0201
Citadel,Quant,Ensemble ML,Global,Swing,research,US Stat-Arb: Overnight Reversal #202,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0202
Citadel,Commodities,Metals,Global,Swing,research,EU Stat-Arb: Close-to-Open #203,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0203
Citadel,Credit,IG/HY RV,Global,Swing,research,Japan Auction Gap Fade #204,Systematic volatility premia.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0204
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #205,Concrete stat-arb microstructure model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0205
Citadel,Macro,FX,Global,Swing,research,ADR vs Local Dual-Listing #206,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0206
Citadel,Quant,Vol Premia,Global,Swing,research,WTI Calendar Spread #207,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0207
Citadel,Commodities,Agriculture,Global,Swing,research,Brent-WTI Arb #208,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0208
Citadel,Credit,Structured,Global,Swing,research,Henry Hub Seasonal Storage #209,Cross-asset factor strategy.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0209
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #210,Systematic volatility premia.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0210
Citadel,Macro,Cross-Asset,Global,Swing,research,Gold vs Real Rates #211,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0211
Citadel,Quant,Trend/Carry,Global,Swing,research,Copper vs China PMI #212,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0212
Citadel,Commodities,Energy & Power,Global,Swing,research,HY vs IG Compression #213,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0213
Citadel,Credit,CDS Basis,Global,Swing,research,Loans vs Bonds Arb #214,Commodity curve relative value.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0214
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #215,Cross-asset factor strategy.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0215
Citadel,Macro,Rates & Basis,Global,Swing,research,Var Risk Premium (Index) #216,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0216
Citadel,Quant,Ensemble ML,Global,Swing,research,Skew Risk Premium #217,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0217
Citadel,Commodities,Metals,Global,Swing,research,Cross-Asset Trend 12M #218,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0218
Citadel,Credit,IG/HY RV,Global,Swing,research,Cross-Asset Carry Composite #219,Credit relative value model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0219
Citadel,Equities,Stat-Arb,Global,Intraday,research,Ensemble ML Residual Alpha #220,Commodity curve relative value.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0220
Citadel,Macro,FX,Global,Swing,research,US Stat-Arb: Mean Reversion #221,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0221
Citadel,Quant,Vol Premia,Global,Swing,research,US Stat-Arb: Overnight Reversal #222,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0222
Citadel,Commodities,Agriculture,Global,Swing,research,EU Stat-Arb: Close-to-Open #223,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0223
Citadel,Credit,Structured,Global,Swing,research,Japan Auction Gap Fade #224,ETF NAV dislocation model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0224
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #225,Credit relative value model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0225
Citadel,Macro,Cross-Asset,Global,Swing,research,ADR vs Local Dual-Listing #226,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0226
Citadel,Quant,Trend/Carry,Global,Swing,research,WTI Calendar Spread #227,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0227
Citadel,Commodities,Energy & Power,Global,Swing,research,Brent-WTI Arb #228,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0228
Citadel,Credit,CDS Basis,Global,Swing,research,Henry Hub Seasonal Storage #229,Concrete stat-arb microstructure model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0229
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #230,ETF NAV dislocation model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0230
Citadel,Macro,Rates & Basis,Global,Swing,research,Gold vs Real Rates #231,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0231
Citadel,Quant,Ensemble ML,Global,Swing,research,Copper vs China PMI #232,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0232
Citadel,Commodities,Metals,Global,Swing,research,HY vs IG Compression #233,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0233
Citadel,Credit,IG/HY RV,Global,Swing,research,Loans vs Bonds Arb #234,Systematic volatility premia.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0234
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #235,Concrete stat-arb microstructure model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0235
Citadel,Macro,FX,Global,Swing,research,Var Risk Premium (Index) #236,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0236
